RefseqId	GeneId	Chrom	TxStart	TxEnd	Strand	RpkmCondition1	RpkmCondition2	baseMean	log2FoldChange	pvalue	padj	'-LOG10(pval)'	'-LOG10(padj)'
NM_001085376	Pappa2	chr1	158711734	158958175	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001085409,NM_133186	Steap3	chr1	120226415	120271082	-	1.96e-01	1.66e-01	8.79786828771589	0.319503460892638	0.82017840030054	0.999926082898195	8.61e-02	3.21e-05
NM_001097644	Ccnyl1	chr1	64691344	64725642	+	1.11e+00	9.97e-01	54.6986120853985	0.259025755851057	0.699741302342181	0.999926082898195	1.55e-01	3.21e-05
NM_001098528	Kcnb2	chr1	15286924	15723750	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001099276	Pik3c2b	chr1	133046011	133108688	+	1.02e+00	1.53e+00	177.275838720734	-0.484754831395964	0.35359688624219	0.999926082898195	4.51e-01	3.21e-05
NM_001099637,NM_001368872,NM_001368873	Cep170	chr1	176733652	176807124	-	2.57e+00	3.12e+00	349.685371102675	-0.0672881117537034	0.891221032081116	0.999926082898195	5.00e-02	3.21e-05
NM_001101516	Gpr25	chr1	136258913	136260926	-	0.00e+00	5.41e-02	0.929090525609476	-3.38736615098273	0.434328680944158	1	3.62e-01	0.00e+00
NM_001101647	Prlh	chr1	90953107	90954012	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001102430	Arfgef1	chr1	10137506	10232670	-	1.88e+01	1.85e+01	2333.10451165601	0.138811544269937	0.741916361011573	0.999926082898195	1.30e-01	3.21e-05
NM_001103182,NR_120498	Lin9	chr1	180641149	180690687	+	5.42e+00	5.87e+00	317.642926408276	0.0096360186930394	0.985296522380314	0.999926082898195	6.43e-03	3.21e-05
NM_001104529,NM_001271766,NM_022320	Gpr35	chr1	92973118	92986391	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001105667,NM_023136	Dtymk	chr1	93792575	93801934	-	3.35e+01	3.84e+01	574.659414661503	-0.0619316655250741	0.889150557364832	0.999926082898195	5.10e-02	3.21e-05
NM_001109759	Fam71a	chr1	191162583	191164817	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001109985,NR_154593	Nos1ap	chr1	170315466	170589849	-	0.00e+00	3.88e-02	1.74793571264415	-4.27920238843186	0.210265246282073	1	6.77e-01	0.00e+00
NM_001110146,NM_021400	Prg4	chr1	150449411	150466165	-	5.78e+00	1.72e+01	493.098612224924	-1.40246365486876	0.0144494363106979	0.310385514900731	1.84e+00	5.08e-01
NM_001110192,NM_001110193,NM_010566,NR_122078	Inpp5d	chr1	87620311	87720510	+	3.79e+01	2.98e+01	2969.65650954276	0.44491319209051	0.29509005552731	0.999926082898195	5.30e-01	3.21e-05
NM_001110212,NM_146112	Gigyf2	chr1	87326997	87450810	+	2.30e+01	2.16e+01	2282.9778302636	0.202126207329296	0.621253110791104	0.999926082898195	2.07e-01	3.21e-05
NM_001110227	Kcnj13	chr1	87384576	87394729	-	4.97e-02	1.59e-02	1.82258211979498	1.70072056771086	0.569670479834213	1	2.44e-01	0.00e+00
NM_001110315,NM_001294149,NM_001294150,NM_001368847,NM_008440	Kif1a	chr1	93015454	93101874	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001110831,NM_016878	Dnpep	chr1	75308564	75317637	-	1.70e+01	2.20e+01	590.281988844584	-0.241558083916808	0.619990443172697	0.999926082898195	2.08e-01	3.21e-05
NM_001111059,NM_133654	Cd34	chr1	194938820	194961292	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001111272,NM_001347044,NM_001347045,NM_025303	Stau2	chr1	16228809	16519302	-	1.69e-01	9.88e-01	30.1997376341485	-2.43024292031158	0.0049301095654977	0.148994692495987	2.31e+00	8.27e-01
NM_001111279,NM_027057	Wdfy1	chr1	79702261	79761769	-	2.84e+00	1.78e+00	187.259825884384	0.771239470690517	0.131750213589106	0.999926082898195	8.80e-01	3.21e-05
NM_001111311,NM_001111312,NM_001310732,NM_008515	Lrrfip1	chr1	91053443	91117322	+	1.12e+02	9.62e+01	6183.88222694592	0.317777197481004	0.439789205724197	0.999926082898195	3.57e-01	3.21e-05
NM_001111314,NM_019867	Ngef	chr1	87476828	87573870	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001111316,NM_001268286,NM_011210	Ptprc	chr1	138062858	138175126	-	4.64e+02	4.88e+02	44888.4549967634	0.0563725785824921	0.895879714031102	0.999926082898195	4.78e-02	3.21e-05
NM_001111320,NM_010497	Idh1	chr1	65158615	65186479	-	1.76e+00	1.59e+00	67.8692199824934	0.25719260938429	0.695604199648606	0.999926082898195	1.58e-01	3.21e-05
NM_001112702,NM_021467	Tnni1	chr1	135799510	135810989	+	4.29e-02	6.77e-02	1.04917073469612	-0.458619807722055	0.911851754416664	1	4.01e-02	0.00e+00
NM_001113187	Khdc1b	chr1	21383555	21386384	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001113367,NM_001367887,NM_001368767,NM_001368768,NM_029267	Boll	chr1	55299734	55362728	-	1.46e+00	2.50e+00	69.6606112177808	-0.657232095079192	0.307995183166871	0.999926082898195	5.11e-01	3.21e-05
NM_001113387,NM_021285	Myl1	chr1	66924295	66935366	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001113391,NM_001113392,NM_001113393,NM_031162,NR_103716	Cd247	chr1	165788680	165862112	+	3.23e+02	2.82e+02	9037.34280401555	0.316055120478872	0.468987126250188	0.999926082898195	3.29e-01	3.21e-05
NM_001113416,NM_145506	Epb41l5	chr1	119594823	119649000	-	1.63e-01	2.72e-01	21.662449331091	-0.514394512782747	0.584002988585817	0.999926082898195	2.34e-01	3.21e-05
NM_001114662,NM_172510	Mfsd4a	chr1	132036782	132068062	-	8.15e+00	6.83e+00	357.63061005555	0.364151982462261	0.468512598869699	0.999926082898195	3.29e-01	3.21e-05
NM_001114663	Plcl1	chr1	55405945	55754285	+	4.65e-01	6.40e-01	63.7902823308584	-0.361291402648166	0.570657105383376	0.999926082898195	2.44e-01	3.21e-05
NM_001115074	Cfap221	chr1	119923339	119997232	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001122675,NM_001122676	Zcchc2	chr1	105990405	106034079	+	1.46e+01	1.69e+01	1688.43700752181	-0.11811262780528	0.7895201312334	0.999926082898195	1.03e-01	3.21e-05
NM_001122680,NM_027893	Nectin4	chr1	171370172	171388287	+	1.33e-02	7.09e-03	0.639748141178781	0.871284572094638	0.858578556682897	1	6.62e-02	0.00e+00
NM_001122685,NM_029777	Rhbdd1	chr1	82339048	82445367	+	6.04e+00	8.32e+00	455.428744646673	-0.33326289918188	0.4508039194835	0.999926082898195	3.46e-01	3.21e-05
NM_001122732,NM_027029,NM_027300,NM_028647	Spata3	chr1	86021941	86029958	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001122738,NM_001357156,NM_001357157,NM_001368830,NM_177645	Kansl1l	chr1	66719242	66817595	-	3.33e+00	3.04e+00	263.954053933134	0.248064961247415	0.626725557300251	0.999926082898195	2.03e-01	3.21e-05
NM_001123382,NM_008362	Il1r1	chr1	40266585	40316177	+	5.76e-02	1.76e-01	9.81794619984947	-1.45320173244287	0.343761008908029	0.999926082898195	4.64e-01	3.21e-05
NM_001126046,NM_001372416,NM_001372417,NM_027957,NM_201365	Fam178b	chr1	36562695	36683183	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001126047,NM_001304329,NM_001304330	Sema4c	chr1	36548638	36558381	-	2.57e-02	7.66e-02	3.4043028170393	-1.441810288682	0.545520056985559	1	2.63e-01	0.00e+00
NM_001128605,NM_011183	Psen2	chr1	180227003	180256300	-	3.57e+01	1.56e+01	922.222792278283	1.29637041988496	0.00412258161062524	0.132350639138925	2.38e+00	8.78e-01
NM_001128609,NM_001357550,NM_001357551,NM_001357552,NM_001357553,NM_011615	Dedd	chr1	171329144	171342501	+	1.63e+01	1.79e+01	701.98007595658	-0.0265318507415133	0.951716899298173	0.999926082898195	2.15e-02	3.21e-05
NM_001130174,NM_001130175,NM_001130176,NM_001130177,NM_001130178,NM_001130179,NM_001130180,NM_001130181,NM_011619	Tnnt2	chr1	135836333	135852268	+	7.75e-02	0.00e+00	0.865565294442815	3.22824030313417	0.505238864182217	1	2.97e-01	0.00e+00
NM_001134741,NM_001277730	Tdrd5	chr1	156255295	156303348	-	0.00e+00	2.28e-02	0.616388087474713	-2.76671006671712	0.57042491395868	1	2.44e-01	0.00e+00
NM_001134829,NM_172266	Lpgat1	chr1	191718394	191784257	+	2.04e+00	3.41e+00	338.878130401203	-0.624437117373911	0.174377367269409	0.999926082898195	7.59e-01	3.21e-05
NM_001136070,NM_010709	Eif2d	chr1	131153206	131173471	+	2.41e+01	2.85e+01	929.555092821853	-0.180204131636961	0.682162309756009	0.999926082898195	1.66e-01	3.21e-05
NM_001136104,NM_009595	Abl2	chr1	156558786	156649619	+	4.98e+00	5.54e+00	980.429562677991	-0.0534019595900357	0.913201053953205	0.999926082898195	3.94e-02	3.21e-05
NM_001142647,NR_024590	Nemp2	chr1	52630704	52651919	+	1.77e+01	1.92e+01	1098.21906565488	-0.0162903730589016	0.969502951334974	0.999926082898195	1.35e-02	3.21e-05
NM_001142948,NM_175170	Pogk	chr1	166393611	166409828	-	1.81e+00	3.71e+00	355.160433141661	-0.925081726084887	0.0533660798830434	0.726594946263917	1.27e+00	1.39e-01
NM_001143956	Mettl11b	chr1	163702992	163725232	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001144855,NM_001374777	Ppfia4	chr1	134296782	134332928	-	4.75e-02	5.53e-02	5.48460933478466	-0.133830483518743	0.940657414322456	1	2.66e-02	0.00e+00
NM_001144992,NM_001144993	2810459M11Rik	chr1	86045862	86055456	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001145300,NM_001291015	Mgat4e	chr1	134540940	134549682	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001145660	Rfx8	chr1	39665300	39720989	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001145781,NM_026683,NM_028250	Acbd6	chr1	155558119	155587794	+	2.38e+01	2.89e+01	594.780312878957	-0.156464774612542	0.715006293165358	0.999926082898195	1.46e-01	3.21e-05
NM_001145800,NM_033608	Igsf9	chr1	172482212	172498877	+	1.93e-01	5.23e-02	9.23234628126812	1.96116845259787	0.157180285090601	0.999926082898195	8.04e-01	3.21e-05
NM_001145804,NM_175294	Nucks1	chr1	131910457	131936321	+	1.15e+01	1.36e+01	1360.721739961	-0.115075825487801	0.810876565599407	0.999926082898195	9.10e-02	3.21e-05
NM_001145806,NM_130890	Capn8	chr1	182565006	182606526	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001145807,NM_001357571,NM_001357572,NM_153539	Brinp3	chr1	146497686	146902472	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001146330,NM_001368668	Gpr52	chr1	160574716	160579704	-	5.11e-02	4.98e-02	3.48814094196581	0.191282859951489	0.92663651163958	1	3.31e-02	0.00e+00
NM_001159520,NM_008781	Pax3	chr1	78101266	78197136	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001159525,NM_001356513,NM_001356514,NM_023041	Pex19	chr1	172126754	172136497	+	1.17e+01	1.48e+01	714.152340041064	-0.246358368851913	0.59598209801878	0.999926082898195	2.25e-01	3.21e-05
NM_001159624,NM_145417	Rnpep	chr1	135262698	135284084	-	1.49e+01	1.40e+01	586.743242722944	0.184040198056148	0.711709001751385	0.999926082898195	1.48e-01	3.21e-05
NM_001159649,NM_172842	Lax1	chr1	133679028	133690108	-	3.92e+01	2.26e+01	1308.44927928954	0.903776385440638	0.0280213883922876	0.482773187110527	1.55e+00	3.16e-01
NM_001159658,NM_177587	Aqp12	chr1	93006333	93012269	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001159711,NM_016923	Ly96	chr1	16688455	16709605	+	8.11e-01	8.86e-02	4.69082092184213	3.26212608578657	0.130097387160325	1	8.86e-01	0.00e+00
NM_001159717,NM_001159718,NM_001159719,NM_010891	Septin2	chr1	93478992	93509732	+	1.31e+01	1.46e+01	792.373279226152	-0.0340170103864522	0.939403131569048	0.999926082898195	2.71e-02	3.21e-05
NM_001159725,NM_008998	Rab17	chr1	90958132	90967667	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001159729,NM_008999	Rab23	chr1	33720418	33742564	+	1.84e+00	2.23e+00	153.047420246436	-0.176311492620577	0.733887854878341	0.999926082898195	1.34e-01	3.21e-05
NM_001159730,NM_024458	Pdc	chr1	150319416	150333906	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001159731,NM_009107	Rxrg	chr1	167618264	167639623	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001159738,NM_016960	Ccl20	chr1	83116765	83119167	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001159745,NM_009183	St8sia4	chr1	95627242	95667594	-	1.40e+01	1.40e+01	1203.04713856968	0.177593567778262	0.764009647605756	0.999926082898195	1.17e-01	3.21e-05
NM_001159748,NM_011459	Serpinb8	chr1	107590005	107606150	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001159750,NM_001159751,NM_011541	Tcea1	chr1	4857693	4897909	+	5.89e+00	5.99e+00	281.913100895693	0.106084293533395	0.854716577731769	0.999926082898195	6.82e-02	3.21e-05
NM_001159769,NM_030676	Nr5a2	chr1	136843583	136953630	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001159850,NM_001281847,NM_001281848,NM_001357119,NM_010607	Kcnk2	chr1	189207929	189343353	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001159864,NM_001159865,NR_027630	Kctd18	chr1	57955100	57970084	-	9.58e+00	1.07e+01	453.920579747822	-0.144347714995298	0.75727432968093	0.999926082898195	1.21e-01	3.21e-05
NM_001159866,NM_019562	Uchl5	chr1	143777277	143807466	+	1.37e+01	1.44e+01	464.871848192041	0.0634134225838391	0.912144596326874	0.999926082898195	3.99e-02	3.21e-05
NM_001159883,NM_001159884,NM_001159885,NM_020266,NM_178055	Dnajb2	chr1	75236422	75245692	+	7.19e+00	8.17e+00	321.131649139914	-0.163069810908829	0.720769342673598	0.999926082898195	1.42e-01	3.21e-05
NM_001159905,NM_001159906,NM_026846	Zfand2b	chr1	75168645	75171626	+	2.70e+01	3.10e+01	620.551665522818	-0.0956197069469123	0.827722133046273	0.999926082898195	8.21e-02	3.21e-05
NM_001159930,NR_131028,NR_131029,NR_131030	Cenpl	chr1	161070766	161086724	+	2.56e+00	3.55e+00	122.810181773765	-0.380618809250744	0.487888619764637	0.999926082898195	3.12e-01	3.21e-05
NM_001159940,NM_172411	Mab21l4	chr1	93151354	93160870	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001159948,NM_028717,NM_146109	Als2	chr1	59162755	59237093	-	3.72e+00	3.77e+00	415.86534364421	0.0723965586265428	0.880369673291926	0.999926082898195	5.53e-02	3.21e-05
NM_001159965,NM_001159966,NM_001159967,NM_001159968,NM_001357391,NM_001357392,NM_023884	Ralgps2	chr1	156804165	156939626	-	7.95e+00	6.70e+00	900.315241191641	0.350122212702913	0.431345102154524	0.999926082898195	3.65e-01	3.21e-05
NM_001159986,NM_033354,NR_027641	Sec16b	chr1	157526169	157568424	+	2.06e-01	6.42e-02	10.6685160460898	1.75846111345042	0.195243492502978	0.999926082898195	7.09e-01	3.21e-05
NM_001160018,NM_001160019,NM_144791	Tor1aip1	chr1	156004598	156036480	-	3.62e+01	3.84e+01	2593.27020955592	0.0287232002674469	0.943722741201832	0.999926082898195	2.52e-02	3.21e-05
NM_001160038,NM_001160039,NM_001160040,NM_145518	Ndufs1	chr1	63143591	63176822	-	3.45e+01	4.31e+01	1870.14975579131	-0.218085310609221	0.59172864472574	0.999926082898195	2.28e-01	3.21e-05
NM_001160139,NM_001310477,NM_023872	Kcnq5	chr1	21398402	21961942	-	2.16e-01	7.91e-01	66.3462507051289	-1.79350256039493	0.00894008159082198	0.224565300230795	2.05e+00	6.49e-01
NM_001160145,NM_001160146,NM_025439	Tmem9	chr1	136008218	136035030	+	1.36e+01	2.59e+01	519.247834140616	-0.831645038134526	0.086720269039493	0.946112498805982	1.06e+00	2.41e-02
NM_001160163,NM_001160164,NM_001160165,NM_015750	Neu2	chr1	87574026	87597840	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001160180,NM_001160181,NM_001160182,NM_001358626,NM_001358627,NM_022329,NM_172843	Tor1aip2	chr1	156035726	156053736	+	3.16e+01	4.06e+01	2322.5640724091	-0.233368901797785	0.569650693594356	0.999926082898195	2.44e-01	3.21e-05
NM_001160208,NM_001160209,NM_001357052,NM_025505	Blzf1	chr1	164289799	164307484	-	4.97e+00	4.22e+00	325.528241850951	0.360954239997502	0.463345540414832	0.999926082898195	3.34e-01	3.21e-05
NM_001160211,NM_001160212,NM_028408	Cnih3	chr1	181352627	181460641	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001160215,NM_145141,NR_027666	Fcrla	chr1	170917593	170927583	-	0.00e+00	4.40e-02	0.62089648187212	-2.82083559263059	0.562642953384295	1	2.50e-01	0.00e+00
NM_001160235,NM_001160236,NM_174997	Fam168b	chr1	34813217	34843050	-	6.19e+01	6.24e+01	5526.3379914835	0.0776559405588292	0.870900503422693	0.999926082898195	6.00e-02	3.21e-05
NM_001160251,NM_177643	Zfp281	chr1	136624900	136630391	+	2.05e+01	2.23e+01	2009.48771902794	0.00228077404997936	0.996388921074316	0.999926082898195	1.57e-03	3.21e-05
NM_001160261,NM_001160262,NM_175461	Fam78b	chr1	167001416	167091302	+	9.75e-03	0.00e+00	0.432782647221408	2.23590302097659	0.648457896265011	1	1.88e-01	0.00e+00
NM_001160268,NM_182930	Plekha6	chr1	133246096	133303435	+	3.48e-01	1.58e-01	32.0341776454619	1.23985231357832	0.153547924385739	0.999926082898195	8.14e-01	3.21e-05
NM_001160307,NM_198028	Serpinb10	chr1	107529002	107549271	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001160316,NM_001160317,NM_001160318,NM_182716	Nfasc	chr1	132564689	132642858	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001160359,NM_001160360,NM_181048	A130010J15Rik	chr1	193173576	193177832	+	3.29e+00	2.51e+00	195.175048236265	0.525924391673716	0.279550802682607	0.999926082898195	5.54e-01	3.21e-05
NM_001160368,NM_178779	Rnf152	chr1	105276916	105356710	-	3.62e-03	0.00e+00	0.271542918718707	1.50298889141928	0.762736379473232	1	1.18e-01	0.00e+00
NM_001160369,NM_001160370,NM_001160371,NM_001310451,NM_001374633,NM_001374634,NM_177173	A830018L16Rik	chr1	11414104	11975902	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001160420,NM_001160421,NM_001160422,NM_054076	Optc	chr1	133897193	133907999	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001161665	Kif26b	chr1	178529124	178932857	+	0.00e+00	3.28e-03	0.206965493957373	-1.4238562022677	0.775086285167741	1	1.11e-01	0.00e+00
NM_001161816	Gm15455	chr1	33835898	33838914	-	2.52e-02	4.38e-02	1.83587319110956	-0.653857596847839	0.813668353776307	1	8.96e-02	0.00e+00
NM_001161817,NM_001290982,NM_010863	Myo1b	chr1	51749757	51915978	-	0.00e+00	7.11e-03	0.308194043737356	-1.71499275149384	0.729839590610572	1	1.37e-01	0.00e+00
NM_001161842,NM_001161843,NM_008365	Il18r1	chr1	40465551	40491578	+	2.11e+01	4.88e+00	838.761394561003	2.22500745778302	5.27671546942701e-06	0.000543871989173398	5.28e+00	3.26e+00
NM_001162415,NM_001162416,NM_001368843,NM_008825,NR_027859	Pfkfb2	chr1	130689042	130729253	-	4.17e+00	2.77e+00	376.692185423197	0.760394852110416	0.0938129629484229	0.989499384779146	1.03e+00	4.58e-03
NM_001162896,NR_028111	4930523C07Rik	chr1	160044379	160078586	+	5.77e+01	4.59e+01	3599.67700009167	0.455018514517061	0.259651879556015	0.999926082898195	5.86e-01	3.21e-05
NM_001162938	Ifi208	chr1	173673679	173698392	+	8.19e+01	6.77e+01	4009.37030862833	0.398763768832602	0.427874826280437	0.999926082898195	3.69e-01	3.21e-05
NM_001163131,NM_007921	Elf3	chr1	135253573	135258472	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001163290,NM_001359268,NM_001359269,NM_023341	Coq8a	chr1	180165237	180193485	-	4.92e+00	7.61e+00	359.281790553898	-0.534852777223718	0.286921607736914	0.999926082898195	5.42e-01	3.21e-05
NM_001163314	Pgap1	chr1	54472999	54557684	-	2.08e+00	2.98e+00	472.888949793179	-0.40777234461503	0.360227198596808	0.999926082898195	4.43e-01	3.21e-05
NM_001163421,NM_001163422,NM_001357166,NM_026895	Tatdn3	chr1	191045829	191062932	-	3.97e+00	4.10e+00	86.8494841556708	0.0915915792015368	0.891061831793377	0.999926082898195	5.01e-02	3.21e-05
NM_001163425,NR_028108	Cops9	chr1	92637144	92641985	-	7.29e+01	8.13e+01	655.314164898989	-0.087913819506102	0.885746023259423	0.999926082898195	5.27e-02	3.21e-05
NM_001163754	Rab3gap2	chr1	185204167	185286746	+	9.22e+00	9.28e+00	1147.82759703117	0.0993376609928944	0.813726135630866	0.999926082898195	8.95e-02	3.21e-05
NM_001164059,NM_011346	Sell	chr1	164062075	164080785	+	3.68e+02	5.39e+02	18608.2256222744	-0.432067698599342	0.323920807918491	0.999926082898195	4.90e-01	3.21e-05
NM_001164233,NM_027584	Slco6d1	chr1	98421123	98509380	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001164286	Gm5415	chr1	32543545	32547293	-	0.00e+00	9.59e-03	0.308194043737356	-1.71499275149384	0.729839590610572	1	1.37e-01	0.00e+00
NM_001164306	Gm4846	chr1	166483612	166497588	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001164312	Gm4847	chr1	166628970	166647693	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001164525	Tstd1	chr1	171419032	171420352	+	7.86e-01	1.46e+00	10.8536482289373	-0.791884064925753	0.538828907889628	0.999926082898195	2.69e-01	3.21e-05
NM_001164528,NM_001357428,NM_001357429,NM_001357430,NM_001357431,NM_001357432	Ildr2	chr1	166254138	166316832	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001164566,NM_001368787,NM_144882	Spats2l	chr1	57845570	57948397	+	6.43e-01	4.68e-01	38.5726505711183	0.563444415446792	0.499226124078972	0.999926082898195	3.02e-01	3.21e-05
NM_001164682,NM_145143	Mpp4	chr1	59120934	59163389	-	1.60e-01	9.19e-02	5.86294139127544	1.15987993474944	0.539065657337819	1	2.68e-01	0.00e+00
NM_001164725	Fcrl6	chr1	172596639	172602551	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001166501,NM_181347	Dennd1b	chr1	138963708	139176042	+	9.91e+00	8.95e+00	1371.3359235449	0.263819489188734	0.527404862625606	0.999926082898195	2.78e-01	3.21e-05
NM_001166552	Zbed6	chr1	133655878	133660885	-	9.87e+00	1.10e+01	928.946218565868	-0.0373805807691854	0.942475140655858	0.999926082898195	2.57e-02	3.21e-05
NM_001166728	Vmn1r1	chr1	182157177	182158098	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001167949,NM_213616	Atp2b4	chr1	133702673	133753747	-	3.16e-01	8.22e-01	80.3356404841899	-1.28421701992362	0.0339895194304547	0.543369868446045	1.47e+00	2.65e-01
NM_001168392,NM_016894,NM_178401	Ramp1	chr1	91179821	91206790	+	1.91e+01	5.16e+00	542.286851116273	2.07808614116045	4.93419312929597e-05	0.00353516885787973	4.31e+00	2.45e+00
NM_001170632,NM_144960	Fcamr	chr1	130800901	130814740	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001170853,NM_001374640	Mndal	chr1	173857219	173880187	-	1.07e+02	9.81e+01	3404.61327140821	0.262900331405216	0.566863942869612	0.999926082898195	2.47e-01	3.21e-05
NM_001172074,NM_028439	3110009E18Rik	chr1	120121186	120188189	+	6.81e+00	6.64e+00	63.3594269387729	0.227532537084606	0.744423519580815	0.999926082898195	1.28e-01	3.21e-05
NM_001172157,NM_153530	Dis3l2	chr1	86703803	87050097	+	9.81e+00	1.29e+01	629.161692716932	-0.2875467197949	0.501128239990463	0.999926082898195	3.00e-01	3.21e-05
NM_001172205,NM_001172206,NM_001290726,NM_001290727,NM_145996,NR_033310	Arid5a	chr1	36307732	36324029	+	2.66e+01	2.16e+01	2415.45490591946	0.398943523762554	0.369200336643041	0.999926082898195	4.33e-01	3.21e-05
NM_001174170,NM_011111	Serpinb2	chr1	107511422	107525600	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001177348	Gm3646	chr1	39804140	39805332	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001177349,NM_001177350,NM_001368798,NM_001368799,NR_160907,NR_160908	Ifi213	chr1	173591956	173599272	-	7.35e+01	6.50e+01	3746.97126984178	0.29394820235598	0.604876347371214	0.999926082898195	2.18e-01	3.21e-05
NM_001177581	Myocos	chr1	162647242	162658219	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001177628,NM_145977	Slc45a3	chr1	131962914	131982972	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_001177658,NM_025300,NR_033530	Mrpl15	chr1	4773199	4785726	-	1.61e+01	1.60e+01	700.347517671568	0.206916051338507	0.67931919004609	0.999926082898195	1.68e-01	3.21e-05
